dato,predicciones
premio al mejor chapulin del ano,negativo
cuantos me divierte,negativo
eso para mi significa que somos muchos los que ya no creen ni confian en ti,negativo
lastima,negativo
que lastima romel que te unas a una causa que nos lleva al caos tus razones tendras y la historia y el tiempo te lo demandara ,negativo
que gran verguenza pena ajena chapulinazo franco siempre crei que era una gran persona y ser humano hoy me doy cuenta con tristeza que no es asi,negativo
rommel por favor no lo puedo creer siempre te he admirado y respetado como gran deportista hiciste una gran labor legislativaque tristeza que de la noche a la manana hayan cambiado tus ideales con morena  no me has perdido y muchos pensaremos iguale siento decepcionada jamas lo hubiera creido de alguien como tu que tristeza,negativo
te envie un video de mi hijo con su familia que van en bicicleta hacia argentina ya estan en merida con tus contactos sera posible alguna entrevista en algun medio en merida,negativo
aun no se olvida traidoresala,positivo
patria que votaste en contra de las reformas,negativo
que decepcion  estas viendo todo lo que le han fallado a los deportistas te tenia en otro concepto,positivo
que desilusion,negativo
eres inteligente amigo romel sabes que el priand tiene intereses propios de poder y hay cosas que no son correctas me gusta la forma en que morena piensa en el pueblo,positivo
simplemente no debiste ni ser diputado mejor quedate de influencer con tu guapa esposa ,positivo
como es que tu tio renan dijo que te fuiste a morena por intereses personales muy buena la entrevista en la radio el dia de hoy que hasta balbuceando respondias las preguntas dudo que estes en la boleta y que la gente vote por en las encuestas para la alcaldia,negativo
el pan de la vieja escuela huacho y el pan de la nueva escuelaromel pacheco  ya son morenistas chapulines,negativo
muy bien el cambio a la 4 transformacion,positivo
al lado correcto de la historiaenhora,positivo
buena para yucatan pronto llegara la transformacion,negativo
hay un dicho que dicemejor solo que mal acompanado rommel pacheco congruencia con tus ideales no puedes pasar de derecha a izquierda aaa si se puede ya lo hiciste congruencia rommel perdiste a mucha gente que creia realmente en ti ahora hacerse cargo de las acciones,negativo
ni ana guevara se atrevio a tanto quedamos solo con ese momento que interpretaste como un grande el himno nacional con la playera de popeye,negativo
pero por que cambiar de partido si ganaste fue gracias a los aspirantes al partido pan y ahora morenista espero y la gente te siga apoyando ante la politica por que por tu carrera de deportista siempre tendras un lugar,positivo
la proxima vez que salgas a dar un discurso asegurate de que tenga congruencia con tus acciones definitivamente,positivo
te has convertido en lo que ayer criticaste eres un chapulin en busca de su interes personal,negativo
romel se que lo mas probable es que no leas este comentario pero me decepciono tu cambio para mi forma de ver las cosas creo que lo que hiciste fue un berrinche porque no te dieron candidatura a la gobernatura del estado creo que como medallista olimpico deberias saber manejar la frustracion aclaro yo no soy seguidor de ningun partido politico,negativo
rommel pacheco una decepcion te admiraba pero creo que tus interes personales pudieran mas,positivo
no soy partidario de partido politico alguno pero por lo que acabas de hacer de chapulinear considero que has cavado tu propia tumba politica seguramente ocuparas cargos publicos como la conade pero algun puesto de eleccion popular veo dificil que ganes algo la gente de yucatan es demasiado inteligente para votar por tipos como tu vividor de la politica creo que le has hecho un favor al partido politico que dejaste,negativo
decepcionas mi buen romel pacheco,negativo
y me falto agregar a la senadora camino que jamas atiende citas en su faceta de senadora ,positivo
jajajaja cuando no hay convicciones y si conveniencias,negativo
decepcion total  veleta como no te dieron oportunidad como querias en el pan cambiaste de opinion como lo hiciste en el pri  cometiste un gravisimo error  te fuiste con los peores y tu lo sabes pero seguro te llegaron al precio que cinismo de tu parte ,negativo
pobre romel tanto que te admiraba,negativo
triste y muy lamentable,negativo
que facil cambiar de ideales transformacion de yucatan ahora todos los que han buscado en merida la tranquilidad deberan empezar a buscar otros lugares,negativo
es neta nunca pense que le llegarian al precio ,negativo
cuando venias a kanasin nunca me acerque a saludarte porque no me inspirabas confianza y mira jajajajaja no tienes nada de credibilidad ni dignidad ,negativo
tsssssssssss tremenda decepcion ,negativo
el chapulin de yucatan,positivo
completa decepcion con algunas estructuras dejaras de contar,negativo
se necesita entranas como las de romel para decir cada vez que llegas a un partido que ahi si esta bien todo,negativo
te voy a dejar de seguir y no dire nada mas,negativo
firmemente eres muy incongruente en tus acciones y en tus palabras en julio anunciaste una denuncia encontra de la titular de conade por malos manejos no quisiste dar detalles porque estabas preparando la querella y era informacion valiosa e importante la 4t a donde ahora perteneces no ha apoyado en nada al deporte en esta administracion pero tu fuiste del gremio deportivo tantos anos y no te da verguenza sumarte a un proyecto en donde todavia hasta hace menos de 3 meses pensabas demandar a su titular la gente que voto por ti espera que hagas lo propio con tu dicho porque es evidente que si no haces nada al respecto sera totalmente aceptable tu falta de compromiso con tus votantes con tus deportistas y te recuerdo de donde vienes del deporte pero pues fuiste el deportista consentido de rolando en el pri vila con el pan te dio la diputacion federal y con morena seras el titular de la conade para blindar guardar y limpiar y obvio no denunciar lo que hizo tu antecesor claro trabajas para todos el mejor postor y tu congruencia solo es de papel,negativo
que tristeza y que decepcion,negativo
pero que tal cuando piden apoyos y se los dan ahi si no dicen nada calladitos se ven mas bonitos,positivo
la chapulineada es lo de hoy 3 partidos diferentes en 5 anos como atleta te admiro pero como politico eres mas del monton en fin a ver si puedes apoyar a poner orden en la conade que tanta falta hace,positivo
que tristeza romel que con una excelente carrera deportiva hayas caido tan bajo con morena que decepcion que te hayan llegado a el precio,positivo
todos criticando a rommel parece que todos ustedes son analistas politicos  se pasan te apuesto esos que estan criticando salieron de cobay  conalep y cbtis seguro y si saliste en escuela de paga seguro es por papa o mama que tambien pensaras que es ,negativo
ascaquerosidad eres muy bruto de irte a otro lado,negativo
nuestro apoyo total e incondicional para usted mi rapm saludos desde tenochtitlan cdmx ,positivo
asi con chaqueteros como este we se pierde ni pedo pa aya van,negativo
donde estes al final siempre se vota por lapersona que nos inspira confianza y que va de la mano con hechos no por el color de su partido,positivo
asi que en hora buena romel,negativo
ni al caso conentar,negativo
decepcion es lo unico que me inspira,negativo
no quieres dejar tu hueso mejor dicho,negativo
la intencion es trabajar por un mejor pais felicidades por darte la oportunidad de seguir la transformacion,positivo
que decepcion rommel has dado un clavado perfecto al basurero de la historia,negativo
es de sabios rectificar me encanta tu trabajo pero estabas en el color equivocado enhorabuena ,positivo
que decepcion,negativo
sin duda alguna lo que vale es lo interior aquello que por mas que les cueste a algunos no pueden alcanzar a ver no un color te da precio  estamos en buenas manos ya no hay partido ya no hay color ,positivo
que felices deben estar los morenistas autenticos que iniciaron este movimiento hace 5 anos en yucatan y hoy ven como los oportunistas se apoderan de su partido que orgullo jajaja,positivo
ok agregame a tu equipo tambien quiero sumarrrr ,negativo
cualquier persona que carece de conviccion y salta de un lugar a otro por conveniencia jamas sera buena opcion para gobernar,negativo
muy contenta de tu cambio,negativo
creo q eres un maravilloso ser humano,positivo
oh decepcion,negativo
que rapido te llegaron al precio ,negativo
felicidades una buena persona en el lado correcto de la historia bien por ti rommel,positivo
a claudia le debe dar verguenza si la tiene de exhibirse con tipos como estos que su bandera es la traicion y el oportunismo sra claudia tomese la foto con los que fundaron y dieron todo por morena en yucatan y hoy estan en el olvido no con este par de idiotas que le van a afectar su imagen aqui en el estado,negativo
ya esta asegurando su puesto politico de eso vivira el muchacho,negativo
oh decepcion tan bien que ibas ,negativo
pues ojala y sus ideales sean leales pero pues cambiar de partido para los que se dedican a la politica ya es moda  suerte,positivo
lame botas en potencia,negativo
ya eres chapulin tambien,negativo
por finnn un candidato con esperanza de morena ya nos hacia falta para comenzar la transformacion aqui en merida bravo romel pacheco y bienvenido a la 4t no hagas caso de los comentarios de los que no soportan que sus dias de poder estan contados,positivo
que tristeza y decepcion sobre todo porque morena es la peor opcion ya la gente no es tonta ya abrio los ojos y ni un voto a morena ,negativo
vamos a frontera de palestina  y israel  y hablamos de este tema nos sentamos ahi y platicamos jeje comemos chicharra y cochinita jejeje mientras vemos los juegos artificiales  solo queria ponerlo no tiene nada que ver pero lo puse,negativo
que decepcion rommel muy mala decision que no ves como tiene campeche la 4t eso quieres para yucatan son tus intereses y no los de tu gente pensabamos que eras diferente,negativo
hay diputado que noticia,negativo
has brincado como chapulin  primero en el pri despues pan ahora morena,negativo
adios romel te creia congruente,positivo
manchas te tu imagen con esa desicion nos queda claro que no eres quien pensabamos que eras,negativo
te va a ir bien ya veras,negativo
y esperando q cuando estes donde creemos q estaras hagas las cosas q tanto platicabas,negativo
exitos,negativo
bienvenido el presidente andres manuel lopez obrador lo dejo muy claro desde sus inicios en la politica es de sabios cambiar de decisiones con el pueblo todo sin el nada enhorabuena,negativo
que pena rommel,negativo
que tristeza confio ti pero no en el partido que representaras no soy partidista de ninguno pero de lo que si estoy segura es que con el actual vamos de mal en peor de todos modos te deseo exito como siempre,positivo
bienvenido a ser parte del cambio verdadero y de unirte a la 4t en beneficio de tolos los hermanos y amigos de yucatan y de mexico ,positivo
decepcionante de verdad crei que tenias convicciones reales dejas mucho que pensar independiente del partido solo vas por el hueso como un perro,negativo
