dato,predicciones
al rato va salir que vendia semitas la gelatinera,negativo
pobre de ti ,negativo
cuando hagas me invitasyo pongo el cafac ,positivo
esta seaora da pena ajena,negativo
a esa ni el padre nuestro se le cree ,positivo
esta gente quiere volver a los tiempos de peaa nieto ,negativo
hay algo que no me cuadra rick,negativo
claro que sa algo nuevo para engaaar a la gente pero gracias la gente ya esta despierto como para caer en esas trampas de ,negativo
eres lo maximo ,positivo
cuamdo estan en el poder ni de esos panes se acuerdan solo de yenarse los bolsillos de dinero del pueblo,negativo
buen provecho xa3chitl siempre se aprende algo nuevo,positivo
andale por fin vas a dejar las jelatinas,negativo
xochilt va  ,positivo
haciendo paniaguado ,negativo
puras hipocrecias y falcedades se dicen unas a otras,negativo
ya nomas falta que vengas ami pueblo y vas a aprender como es lo duro el trabajo en el campo no tienes idea la tarea que te pondraa hacer aver si deberas muy xingona,negativo
a nadie engaaas con tus intentos de ser pueblo,negativo
orgullo mexicano  ,positivo
que ba aprender aprendido atragar,negativo
que bueno que aprenda para su sustento por quac no pensamos mantenerla como presidenta ya que no va a llegar sirve de que les enseaa a sus compaaeros reclusos ya se va acabar el fuero,negativo
vamos xochilt,positivo
viejas vendida no saves multiplicar no saves nada semiase que ni jelatinas vendias si tu vendias jelatinas y termites millonaria por que no creele al capo que vendia naranjas o a caro quintero que era agricultor jaja,negativo
al rato va a decir que tambiacn vendaa cemitas y que con eso se hizo rica,negativo
nadie con un poco de sentido comun le va a creer a esta seaora,negativo
xochilt presidenta,positivo
mejor haz mas campaaa que el tiempo es oro,positivo
mejor enseaame aser jalatinasno kieres pasar el cecreto sin verguenza,negativo
te voy a conseguir votome dices cuanto das y hacemos planes ,negativo
nadamas haciendo el ridaculo y los que se prestan a eso,negativo
aprende a hablar y hacer cuentas boquinche2,negativo
con todo xa3chitl galvez ruiz x,positivo
que payasa,negativo
ahora ya vas a vender cemitas para q te agas millonaria porq lad cemitas sonas caras,negativo
uno mas que se va acer millonario vendiendo semitas jajaja que le dac posima majica,negativo
ridacula  ash que le crea su abuela,negativo
igualita al pra3fugo de ricky rickyn cortados con la misma tijera jajaja,negativo
apoco crees que con quince minutos se aprende jajajajajaja se requiere mucho tiempo y ganas de aprender a hacerlos,negativo
nada mas cuando andan en campaaa se acuerdan de los pobres lo que hace el votoahora nosotros tenemos el poder usemoslo dignamente,negativo
vaya hasta que sabe hacer algo bien,negativo
saludos xa3chitl galvez ruiz asa es contodoelcoraza3n,positivo
ella nadamas sabe de jelatinas pero no enseaa ca3mo se asen,negativo
jijijijijji lo que hay que hacer,negativo
todos unidos con xochitl por un cambio y futuro mejor para nuestros hijos y nietosasiasiasi,positivo
te volveras mas millonaria vendiendo cemitas,negativo
cuando habrs un politico que haga las cosas de corazon yo creo que para que la gente sepa que eres humilde no se ocupa grabarse y subirse a redes aunque no te grabes la gente se da cuenta y solita se corre la voz,positivo
me convencia3 el pri si volverac a votar por ellos este 2024 ya se volvieron humildes y de pueblo ,positivo
atencia3n a todos los seguidores de zamarripa  xochitl galvez revisen bien sus pertenencias cuando salga de sus casas,positivo
ya ven que doquiera que a estado se roba algo,negativo
no la enseaaron o le dieron unas clasesitas de como no hacer el ridaculo y andar de payasita en recorridos a ver si se encuentra alguin quenla enseae a saber gobernar a llevar el mando y tener caracter pero no de niaa berrinchuda si no de una mujer seria y que fije la mirada en sus pra3ximo  cargo  y ya deje de andar haciendo ridiculeces y pa3ngase las pilas sra ingeniera en computacia3n basica,negativo
es mas facil plagiar una tesis que aprender a hacer semitas decocedor no cualquier mujer las hace y menos politica jajajaja,negativo
si no llama la atencia3n se frustra q mujer tan acomplejada en lugar d ponerse a trabajar y asa cratica al presidente le encanta q le digan q bien sra priendeja hay era sra presidenta,negativo
y t los tragaste todos pepa pig,negativo
solo ella se lo cree zmorena sigue viento en popa,negativo
otra opcia3n para ganarse millones de pesoseres grande xochitl,negativo
pues yo sugiero que aprendas a no robar no metir puede ser un gran logro en tu vida,negativo
vamos con xochitl galvez,positivo
de todas maneras perderas ,negativo
mira que casualidad ahora si anda dandose baaos de pueblo la pelangocha,negativo
no te va ayudar eso sigue con tus acarreados pagados nunca seras presidenta,negativo
autacnticaunicanuestro voto es para ti aaaullegaras,positivo
que buen chiste jaja ja,negativo
pobres gentes asta los clientes van a perdet,negativo
cuanto le pagaran a estas personas para que la soporten ,negativo
plan c 2024 primero los pobres,negativo
ya basta de ridiculeces propuestas y ya deja de gastar el dinero de el pueblo en circo maroma y teatro,negativo
es la acpoca donde se vuelven humildes ya despuacs ni topan a nadien jaja,negativo
hay esa xochil ahira va vender semitas jajaja jajaja,negativo
excelente y saoper maravilloso,positivo
otro lado xk en tu rancho nadie absulutamente nadie da un peso x ti rxtera,negativo
una millonaria no se lleva con un pobreel capitalismo dice que eso es populismo y eso es algoque el panismo ylos empresarios no pueden ver,negativo
ojala y no entra xa3chitl y se acabaron penciones en todo ma0xico,negativo
seaora deberia de aprender,negativo
a ser una persona honesta ,negativo
lo que es solo querer la foto para la campaaa,negativo
ese es tu negocio ponte a venderla y deja la polatica,negativo
si como no,negativo
primera y aoltima vez q los visita,negativo
si llega a ser presidenta hasta impuesto les va a cobrar por hacer el dyz jajaja ay me platican si la vuelven a invitar ,negativo
genial,positivo
xochitl la mejor,positivo
se les acabo su negocio a esta familia,negativo
jajaja y esas a cuanto las vas a vender a mil cada una jajaja,negativo
que bien que aprendas cosas buenas porque tao nomas sabes robar,negativo
y eso para que sra,negativo
va de goyetera,negativo
metete d panadera aversi ay la pegas halves,negativo
se va a enojar jorge efrain sojo gonzalez pero xa3chitl es la buena,positivo
la hubieran puesto a bailar el venado a la ridicula esta,negativo
vas a perder jajajajaj,negativo
que bien senadora ya tiene otro producto para vender y ampliar su riqueza,negativo
aprenda a rregresar el dinero que se rrobo rrata,negativo
ya no niene que inventar busca,negativo
que ridacula sra,negativo
a q tripona jajajajajaja jajajajajaja jajajajajaja,negativo
xa3chitl galvez ruiz ni en tus sueaos vas ganar ve contratando un psica3logo por la buena tunda que daran ,negativo
chistosadas,negativo
ahora te toca enseaarles aser jelatinas,negativo
baya manera de hacer politica en macxico dyaEURatmi la ignoracia es la causa de todas las desgracias,negativo
aver si de ayi salen millones,negativo
ni guisar sabe,negativo
esos panes son para los acarados del pri,negativo
ya puede empezar a poner su negocio de comida,negativo
la humilde le dicen jajaja ridicula,negativo
muy pero muy chingona,negativo
vendiendo cemitas tambiacn pueden las personas volverse millonarias,negativo
ingenuos denle su corazoncito a cochitl y su voto al mejor candidata o candidata honestidad e inteligencia no show ni historias tragico ca3micas ya que no regresen los de antes ya ni disfrazados bien que los reconocemos,negativo
aver cuando aprendes a no robar eso si seria importante,negativo
nunca mas el prianprd aver si cuando les quitela ayudapara un ser querido le dan su apoyoporque a cual recibe un apoyopariente sercano o lejano,negativo
cayen ala ruca,negativo
horneo a calderon estaba crudo,negativo
ahora resulta q es un pan d dios ajaja juras corupta,negativo
ca3mo siempre haciendo el ridaculo lo w tienen q hacer para seguir robando lastima q seas el bufa3n politico lo q causas es risa,negativo
que aprenda a trabajar de verdad y no arobar,negativo
es bueno que aprenda cosas nuevas porque a robar ya aprendia3 desde hace mucho ,negativo
lo bueno para q se ponga a vender semitas a ver si tambiacn vende 600,negativo
buen probrecho  ya viene ya temporada de corte de caaa aki en veracruz  para que venga aprender a como cortar caaa y asi aprenda de todo un poco,positivo
yo quiero aprender ,positivo
deja de andar asiendo el ridaculo seaora,negativo
bienvenida a sonora mi querida xochitl vamos con todoooo,positivo
ensacaeles como hacerse millonarios vendiendo semitas,negativo
y que tal las pepitas le salen,positivo
ya siacntate seaora ya sabemos que esclaudiapresidenta2024,negativo
aprende a no robar che mochis,negativo
para que venda y tenga mas dinero,negativo
ponte a trabajar ,negativo
xochilt payasa eso es lo q eres no tienes ni la mas manima calidad para ser presidenta d mexicp,negativo
diles como las vendan para q se hagan ricos tambiacn jajajaja,negativo
ammm no sac ricky hay algo que no me cuadra en la primera foto si tu agarras una charola o recipiente lo tomas con las dos manos y puaos cerrados no si es que no tienes un respaldo total,negativo
porque mas de la mitad de sus manos estan flotando y solo esta sosteniendo con los talones o la parte baja de la mano eso es imposible una charola sin media superficie y mal agarrada y totalmente en equilibrio aque extraao,negativo
creo que el photoshop no les funciona3 bien jejeje,negativo
hagase zoom en las manos jajajaja,negativo
quac linda xochitl  luego nos pasas la receta ,positivo
enseaame el panochon que traes aha,positivo
esa es mi lader futura presidente de macxico,positivo
que aprenda a sumar tambiacn a robar,negativo
lo que tiene que hacer para darse publicidad,negativo
que verga 14enza ,negativo
que bueno que aprendia3 paque se ponga a vender porque en el gobierno no la queremos,negativo
de pena ajena hija de claufio x gonzales,negativo
preparese usted si quiere ser candidata si quiere convencer a macxicopero no solo con sus payasadas,negativo
a seguir convenciendo a los que estan cisos y a quien no la conoce,negativo
yo quiero,positivo
ahora se va aser mas millonaria vendiendo semitasjaj,negativo
trucis del nuevo prianderas,negativo
ya sientese seaorano quiera aparentar algo que no es ,negativo
lo que deberaa esa seaora es gobernar,negativo
ahh no te emputes cochitl a,negativo
jajajajaj jajajajaj se va hacer mas millonaria jajajajaj jajajajaj,negativo
que maravilla pero de hipocrecia de esta pirata,negativo
chulada ,positivo
chingas a tu madre,negativo
jajaja jajaja jajaja cuanto pagaste por esa foto tamal mal enbueto,negativo
si hacaas 600 jaletinas diagias,negativo
cuantas semitas diagias haces ,negativo
ya no mientas,negativo
ya tienes la nagiz de pinocho,negativo
oiga la charola esta flotando jajaja agarrela bien,negativo
primero aprende a pronunciar la r,negativo
hola dormidos jajaja,negativo
no hubiera estado como senadora,negativo
la humildad describe la belleza de una persona  que bueno que eres una polatica diferente viva xochitl 2024 por eso nos das confianza para sacar a nuestro paas del bache en el que entramos ,positivo
 xochitl presidenta,positivo
jajajaja en campaaa hace eso ya estando en el poder ni en pintura se parara ahi,negativo
maaana tlacoyos ,negativo
xochilt es xochilt aunque les arda chairos,positivo
que gente tan guapa en sonora ,positivo
hipocresaa al 1000 ,positivo
esa pobre seaora tiene cerebro de cangrejo,negativo
ya encontra3 su verdadera vocacia3n,negativo
ve a pueblaaha te van a enseaar a que prepares un camote te sientas para que estacs agusto ,positivo
pues que chido x que a eso te vas a dedicar x que la presidencia no es para ti aseptalo jajaja,negativo
es orgasmico,negativo
aprende a mentir bien mejor,negativo
ni asa vas a ganar la presidencia,negativo
estamoscon la 4 t ella es claudia y puunto,negativo
lo que tiene que aser para quedar bien,negativo
para mexico el pan ya se acavo ahora puro vinestar viva mexico,negativo
aprenda ha renunciar  lo de usted es puro circo del seaor x gonzalez p vendedores de patria,negativo
pues aprende bien en prisia3n eso te va servir ,negativo
luego ni los pelan,negativo
la doble moral como siempre la humildad de las campaaas,negativo
no tiene otra cosa mejor que hacer,negativo
los potosinos no nos engaaan,negativo
seaora cirquera aprenda tambiacn de los politacos que donara3n un mes de sueldo para ayudar a guerrero y que sus paniaguados no han donado nada asa que cuando donara su pago ya que la despensa esa pedorra que segaon dono no es nada mueva a su gente para que ayudacn un poco en estos 5 aaos que nadamas han estorbado como opositores,negativo
