dato,predicciones
asi se hace apoyo total a lemus,positivo
bien jefe  yosoylemus,negativo
quien le dijo que va ha vivir 6 anos mas,negativo
excelente apoyo total a lemus,positivo
saludos y bendiciones lic lemus animo,positivo
miles de bendiciones para usted  lic lemus proximo gobernador de jalisco,positivo
excelente eso es todo pablo los ninos y los adultos necesitamos de los medicamentos que no nos falten animo si se puede,positivo
es correcto que hagan lo que tengan que aser pero que lo hagan no nomas prometer,negativo
admiro cada una de sus propuestas en las cuales se acoplan a cada una de las mas grandes necesidades que no solo tiene nuestro jalisco si no que nuestro pais jaliscosiemprenaranja,positivo
dios te bendiga pablo mucho exito,positivo
excelentes propuestas vamos por mucho mas  apoyo total a lemus,positivo
y  jalisco apoyo total a lemus,positivo
pablo lemus te pedimos todo san juan de ocotan que regrese el seguro popular por favor,negativo
que sea un derecho los tratamientos,negativo
muy lindo compromiso d este dia ,positivo
por que prometen cosas que nuca cumplen que culpa tienen los ninos no jueguen con eso,negativo
no le interesan los ninos a el le interesan sus intereses,negativo
otros 6 anos si en pocos isiste una casota imaginate en 6 anos mas vamos adelante,negativo
echale gobernadorapoyo total a lemus,negativo
y amo jalisco somospablolemus,negativo
ni el se cre sus palabras,negativo
morena 6 de 6,negativo
que todo lo que esta hablando diciendo y prometiendo que lo firme bajo contracto y si no lo podemos cambiar animo jalisco,negativo
puras mentiras,negativo
como prometen y no cumplen,positivo
despues de 6 anos no has podido solamemte lucrando con la salud,negativo
excelente propuesta apoyo total a lemus,positivo
excelentes por una sulud digna apoyo total a lemus,positivo
y por k no lo hizo antes sivye tenia poder,negativo
gracias gobernador por preocuparse por los jaliscienses apoyo total a lemus,positivo
siempre por las ninas y los ninos de jalisco gobernadorlemus,negativo
cuando me vas a atender o es pura promesa rota,negativo
vamos lemus apoyo total a lemus,positivo
creen que este senor quiere seguir por amor a jalisco por favor,negativo
no gracias,positivo
arriba claudia delgadillo  arriba morena,negativo
ya me la se se cuelga de los ninos con carcer y como otras ocacionesde los biejitos,negativo
los centimientos del pueblo,negativo
pobres de los pequenos siempre con tu empatia tan grande lemusxjalisco,negativo
ya nadie les cree sus mentiras,negativo
apoyo total a lemusvamos a ganar,positivo
tus 6 anos as robado todo nadie cre en ti,negativo
gracias somospablolemus,positivo
eres el mejor lemus siempre tan empatico jalisconaranjaestucasa,negativo
el gobernador de jalisco apoya a todos por igual jaliscosiemprenaranja,positivo
eres el mejor mi lemus jaliscosiemprenaranja,negativo
el mejor de todos sin duda jaliscosiemprenaranja,positivo
la salud es primordial y tu siempre buscas la solusion yoxlemus,negativo
que bueno que atiendan las necesidades de los ninos me da mucho gusto jaliscosiemprenaranja,negativo
excelentes propuestas lemus vamos por mas delamanoconjalisco,positivo
excelentes propuestas lemus vamos por un mejor futuro para los ninos lemusxjalisco,positivo
hay que apoyar a los ninos con estas enfermedades jaliscosiemprenaranja,positivo
amamos a lemus amamos jalisco jaliscosiemprenaranja,negativo
apoyemos a los ninos con cancer jaliscosiemprenaranja,negativo
vas a perder,negativo
animo gobernadorapoyo total a lemus,positivo
vamos lemus a seguir luchando por todos los ninos delamanoconjalisco,negativo
lemus gobernador apoyo total a lemus,positivo
asi debe ser mi gober sumaconlemus equipoisraelorozco,negativo
a seguir con propuestas solidas y claro con  jalisco mejor apoyo total a lemus,positivo
acrecentar el tema farmaceutico mision de los buenos gobiernos pablo lemus abrazo por eljaliscoquequiero,positivo
cuales seran los beneficios de los cuales ellos podran disfrutar seran gratis o el 50 ,negativo
la politica falsa y los que se la creen,negativo
los ninos con cancer merecen todo el apoyo que mal plan que el gobierno de morena no le de importansia delamanoconjalisco,positivo
suerte en sus propuestas apoyo total a lemus,positivo
vamos sr gobernador apoyo total a lemus,positivo
gran carino de las personas que lo rodean gober delamanoconjalisco,negativo
no te cansas pablo saludos y mucha suerte,positivo
vamos gobernador  zapopanconlemus,positivo
en todo jalisco lo esperan gobernador animo apoyo total a lemus,positivo
ixtlahuacan apoyando a la mejor opcion    apoyo total a lemus,positivo
cuidando lo que se quiere en todos lados jaliscosiemprenaranja,negativo
bien y de buenas gobernador  a ganar delamanoconjalisco,negativo
sus visitas para precentar tus propuestas son un recordatorio de que estas para servir y representar a todos nosotros jaliscosiemprenaranja,negativo
visitando el interior del estado se conecta con la gente apoyo total a lemus,positivo
jalisco apoyo total a lemus,positivo
gracias a usted por su visita lemus yoxlemus,negativo
todo jalisco esta con lemusapoyo total a lemus,negativo
un gusto recibirloixtlahuacan del rio es su casa,negativo
estamos contigo apoyo total a lemus,positivo
se lo dije usted ganara y no me voy a equivocar ya estamos en la recta final y usted sera gobernador  animo  liclemus,negativo
siendo protagonista y el de las mejoras continuas jaliscosiemprenaranja,negativo
ya la tiene gober es cuestion de tiempo para mejorar a jalisco jaliscosiemprenaranja,negativo
asi se recibe al proximo gobernador  apoyo total a lemus,positivo
su dedicacion para visitar todos los lugares de jalisco  muestra tu compromiso con el cambio positivo y progresivo jaliscosiemprenaranja,positivo
siempre con la mejor actitud delamanoconjalisco,negativo
siempre destacando en todos los lugares que va mi gober jaliscosiemprenaranja,negativo
ixtlahuacan del rio se vestira de,negativo
triunfando como siempre mi gober animo jaliscosiemprenaranja,positivo
el triunfo esta cerca todosconlemus,positivo
animo por todo jalisco apoyo total a lemus,positivo
animo jalisco jaliscosiemprenaranja,positivo
yo  jalisco apoyo total a lemus,positivo
lemuz   lemuz   lemuz,negativo
apoyo total a lemus animo jalisco,positivo
es un honor recibirle senor lemus yoxlemus,negativo
toco chambear en sabado pero ni modo a seguirle dando delamanoconjalisco,negativo
gobernador apoyo total a lemus,positivo
vamos lemus apoyo total a lemus,positivo
cuando a san cristobal de la barranca jalisco,negativo
a ganar  somospablolemus,negativo
que gran recibimiento yoxlemus,negativo
y  jalisco apoyo total a lemus,positivo
vamos con todo mi proximo gobernador somospablolemus,positivo
a seguirle chambeando mi lemus delamanoconjalisco,negativo
unidos por un buen jalisco apoyo total a lemus,positivo
animo apoyo total a lemus,positivo
venga lemus lemusxjalisco,negativo
me cays tan gordo lemus palazuelos,negativo
un buen gobernador se toma su tiempo para visitar a todo su pueblo venga lemus jalisconaranjaestucasa,positivo
al millon con el futuro gober del poderoso jalisco delamanoconjalisco,positivo
todos  jalisco delamanoconjalisco,negativo
a repartir el queso mi lemus en cada parte del estado jaliscosiemprenaranja,negativo
no se cansa de recorrer el estado con buenas y mejores propuestas lemusxjalisco,negativo
el mejor para jalisco  zapopanconlemus,negativo
muy bien senor lemus   apoyo total a lemus,positivo
animo tala  apoyo total a lemus,positivo
otra vez con mucha audiencia gobernador animo apoyo total a lemus,positivo
exelente propuesta demaciado favorale para las personas que tanto lo necesitan jaliscosiemprenaranja,positivo
que bueno que los ninos con cancer van a estar protegidosapoyo total a lemus,negativo
que buenas las pitayas     animo amacueca    apoyo total a lemus,positivo
ufff que rico unas pitayas vamos por todo mi proximo gobernador somospablolemus siempre juntos por el fin de un jalisco mejor,positivo
somospablolemus siempre juntos por el fin de un jalisco mejor,negativo
bello lugar magico apoyo total a lemus,positivo
animo jalisco apoyo total a lemus,positivo
que bonitos tejidos apoyo total a lemus,positivo
que bonitos los cielos tejidos   apoyo total a lemus,positivo
animo jalisco es tierra de pura gente trabajadora apoyo total a lemus,positivo
bonito etzatlan  apoyo total a lemus,positivo
excelente equipovamos jaliscoapoyo total a lemus,positivo
puro etzatlan,negativo
animo etzatlan apoyo total a lemus,positivo
cielo tejido animo gobernador apoyo total a lemus,positivo
erzatlan y todo jalisco esta contigo lemusapoyo total a lemus,negativo
etzatlan presente,negativo
vamos senor gobernador apoyo total a lemus,positivo
yo  jalisco apoyo total a lemus,positivo
animo etzatlan apoyo total a lemus,positivo
bonito etzatlan apoyo total a lemus,positivo
vamos etzatlan con todo cuidamosloquequetemos,negativo
animo jalisco apoyo total a lemus,positivo
hermoso cielo tejido apoyo total a lemus,positivo
con todo candidato  zapopanconlemus,negativo
vamos a ganar y por mucho,negativo
por una mejor economia en el estado delamanoconjalisco,negativo
pablo lemus lo mejor para jalisco  animo apoyo total a lemus,positivo
muy bien por ese aeropuertoapoyo total a lemus,negativo
xfin de abrira el aeropuerto  apoyo total a lemus,positivo
vamos sr gobernador apoyo total a lemus,positivo
proximo gobernador apoyo total a lemus,positivo
claroooo que si se puedeeeeeeee apoyo total a lemus,positivo
venga a seguir poco a poco cuidamosloquequeremos,negativo
lemus con las mejores propuestas siempre delamanoconjalisco,negativo
excelente   apoyo total a lemus,positivo
din duda jalisco mejorara  somospablolemus,positivo
en hora buena apoyo total a lemus,positivo
vamos con todo lemus ojala y ganes jaliscosiemprenaranja,negativo
excelente propuesta apoyo total a lemus,positivo
yoconlemus como siempre saludos y bendiciones para ti mi querido pablo,positivo
jalisco es    apoyo total a lemus,positivo
a darle jalisco apoyo total a lemus,negativo
eres el mejor lemus jaliscosiemprenaranja,negativo
vamos lemus a ganar jalisconaranjaestucasa,negativo
exelente noticia gobernador exito apoyo total a lemus,positivo
vamos jalisco apoyo total a lemus,positivo
a ganar lemus animo,positivo
el mejorr jaliscosiemprenaranja,negativo
pabloooo futuro gobernador,positivo
esto si es llevar a jalisco en alto jaliscosiemprenaranja,negativo
claro por un mejor transporte apoyo total a lemus,positivo
a seguir impulsando el turismo gobernador apoyo total a lemus,positivo
vamos con todo somospablolemus,negativo
con todo lemus por un jalisco mejor delamanoconjalisco,negativo
mucho exito apoyo total a lemus,positivo
ese lo va inaugurar morena,negativo
delamanoconjalisco,negativo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
es puro promesa hacen yo apoyaba que tengo no tengo nada nos usan como simple votantes,positivo
a seguir luchando por un mejor jalisco yoxlemus,negativo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
estamos contigo para gobernador apoyo total a lemus,positivo
exelente propuestas apoyo total a lemus,positivo
otro igual q el w seba,negativo
apoyo total a lemus,positivo
muy bien pablo a ganar  somospablolemus,negativo
seguimos con todo gobernador apoyo total a lemus,positivo
eres el mejor lemus vamos por un mejor jalisco jalisconaranjaestucasa,negativo
a darle con todo lemus todos estamos contigo delamanoconjalisco,negativo
apoyo total a lemus,positivo
no digas mams mary jane,negativo
apoyo total a lemus,positivo
excelente propuesta  zapopanconlemus,positivo
excelente propuesta gobernador apoyo total a lemus,positivo
movimientociudanarco,negativo
apoyo total a lemus,positivo
cada dia nos demuestras porque eres el indicado para nuestro estado y por eso confiamos mucho en ti yoxlemus,positivo
muchas gracias por todo el apoyo elvia animo jalisco a ganar,positivo
pablo lemus navarro,negativo
pablo lemus navarro,negativo
yo si jalo por un jalisco chingon con pablo lemus jaliscosiemprenaranja,negativo
muchas gracias por todo el apoyo araceli a seguirle dando con todo y sin que nada ni nadie nos detenga animo jalisco a ganar,positivo
araceli armijo,negativo
aqui seguimos firmes apoyandote lemus este 2 de junio vas a triunfar                                                              delamanoconjalisco,negativo
muchas gracias por todo el apoyo merary vamos a seguirle dando con todo y sin que nadie nos detenga animo jalisco a ganar,positivo
asi sera  por el bien de nuestro estado y espero estar con vida para presidenciales futuras,positivo
muchas gracias por todo el apoyo alfredo saludos y que pases un excelente viernes animo jalisco a ganar,positivo
en jalisco sabemos lo que queremos y necesitamos y es alguien de verdad preparado como usted yoxlemus,negativo
asi es el 2 de junio ya sabemos por quien votar nuestra mejor opcion es lemus lemusxjalisco,positivo
bien y de buenas gobernador apoyo total a lemus,positivo
jalisco lo quiere mucho lemus sabemos que es la mejor opcion jaliscosiemprenaranja,positivo
pablo gobernador animojalisco,positivo
la mejor eleccion  vamos por todo  por jalisco apoyo total a lemus,positivo
el futuro gober  animojalisco,positivo
por un jalisco prospero y seguro  apoyo total a lemus,positivo
excelente con todo,positivo
este 2 de junio pablo lemus sera el ganadoranimo jalisco,negativo
excelente  apoyo total a lemus,positivo
sin duda alguna el proximo gobernador de jalisco animooooo ,positivo
primero diossera pablo lemus el gobernador de jalisco,negativo
apoyo total a lemus,positivo
vamos bienapoyo total a lemus,negativo
vamos avanzando cada vez mas con usted lo vamos a lograr delamanoconjalisco,negativo
